run_name,epoch,lr,dropout,weight_decay,train_acc,val_acc,overfitting_gap,use_focal_loss,timestamp,subdir,lr_extracted,dropout_extracted,weight_decay_extracted,focal_extracted
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,51,5e-06,0.5,0.0005,61.62,65.7,-4.08,1,2025-08-13 00:14:24,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,7,5e-06,0.5,0.002,55.63,60.17,-4.53,1,2025-08-13 00:14:35,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd5e-4,23,5e-06,0.5,0.0005,62.26,65.09,-2.83,0,2025-08-13 00:14:52,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,106,5e-06,0.4,0.001,75.31,69.94,5.38,1,2025-08-13 00:15:20,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd1e-3,12,5e-06,0.5,0.001,61.72,65.09,-3.37,0,2025-08-13 00:15:42,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,87,5e-06,0.4,0.002,71.0,69.77,1.23,1,2025-08-13 00:16:20,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,52,5e-06,0.5,0.0005,61.75,66.63,-4.87,1,2025-08-13 00:16:24,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,8,5e-06,0.5,0.002,55.39,61.74,-6.36,1,2025-08-13 00:16:37,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd2e-3,40,5e-06,0.4,0.002,66.8,67.47,-0.67,0,2025-08-13 00:16:38,.,5e-06,0.4,0.002,False
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,107,5e-06,0.4,0.001,76.02,70.38,5.64,1,2025-08-13 00:17:19,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,14,5e-06,0.5,0.001,57.22,62.55,-5.33,1,2025-08-13 00:17:37,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,88,5e-06,0.4,0.002,71.76,70.02,1.75,1,2025-08-13 00:18:20,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,53,5e-06,0.5,0.0005,61.99,66.36,-4.38,1,2025-08-13 00:18:24,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd5e-4,24,5e-06,0.5,0.0005,62.09,65.94,-3.85,0,2025-08-13 00:18:34,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,9,5e-06,0.5,0.002,55.62,62.15,-6.52,1,2025-08-13 00:18:38,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,108,5e-06,0.4,0.001,76.67,70.1,6.57,1,2025-08-13 00:19:19,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd1e-3,13,5e-06,0.5,0.001,61.29,64.87,-3.58,0,2025-08-13 00:19:26,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd2e-3,41,5e-06,0.4,0.002,67.45,68.81,-1.36,0,2025-08-13 00:20:18,.,5e-06,0.4,0.002,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,89,5e-06,0.4,0.002,72.67,69.65,3.02,1,2025-08-13 00:20:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,54,5e-06,0.5,0.0005,61.64,66.95,-5.31,1,2025-08-13 00:20:24,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,10,5e-06,0.5,0.002,55.9,62.23,-6.33,1,2025-08-13 00:20:39,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,15,5e-06,0.5,0.001,57.99,63.56,-5.57,1,2025-08-13 00:21:14,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,109,5e-06,0.4,0.001,76.64,70.32,6.32,1,2025-08-13 00:21:16,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd5e-4,25,5e-06,0.5,0.0005,63.0,65.15,-2.15,0,2025-08-13 00:22:16,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,90,5e-06,0.4,0.002,72.45,69.01,3.45,1,2025-08-13 00:22:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,55,5e-06,0.5,0.0005,61.75,65.9,-4.15,1,2025-08-13 00:22:24,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,11,5e-06,0.5,0.002,56.16,61.92,-5.76,1,2025-08-13 00:22:41,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd1e-3,14,5e-06,0.5,0.001,62.06,64.93,-2.87,0,2025-08-13 00:23:10,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,110,5e-06,0.4,0.001,77.41,70.14,7.27,1,2025-08-13 00:23:14,.,5e-06,0.4,0.001,True
lr5e-6_dr0.4_wd2e-3,42,5e-06,0.4,0.002,67.23,68.81,-1.58,0,2025-08-13 00:23:58,.,5e-06,0.4,0.002,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,91,5e-06,0.4,0.002,73.25,69.29,3.96,1,2025-08-13 00:24:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,56,5e-06,0.5,0.0005,62.04,66.87,-4.83,1,2025-08-13 00:24:24,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,12,5e-06,0.5,0.002,56.07,62.41,-6.34,1,2025-08-13 00:24:41,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,16,5e-06,0.5,0.001,57.63,63.8,-6.17,1,2025-08-13 00:24:53,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,111,5e-06,0.4,0.001,77.55,70.12,7.44,1,2025-08-13 00:25:12,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd5e-4,26,5e-06,0.5,0.0005,63.15,67.09,-3.94,0,2025-08-13 00:25:56,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,92,5e-06,0.4,0.002,73.73,69.55,4.18,1,2025-08-13 00:26:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,57,5e-06,0.5,0.0005,61.69,66.53,-4.84,1,2025-08-13 00:26:24,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,13,5e-06,0.5,0.002,56.51,62.73,-6.22,1,2025-08-13 00:26:42,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd1e-3,15,5e-06,0.5,0.001,61.84,65.21,-3.37,0,2025-08-13 00:26:54,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,112,5e-06,0.4,0.001,77.85,69.75,8.1,1,2025-08-13 00:27:10,.,5e-06,0.4,0.001,True
lr5e-6_dr0.4_wd2e-3,43,5e-06,0.4,0.002,67.78,68.5,-0.73,0,2025-08-13 00:27:40,.,5e-06,0.4,0.002,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,93,5e-06,0.4,0.002,74.21,69.41,4.8,1,2025-08-13 00:28:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,58,5e-06,0.5,0.0005,61.56,66.61,-5.05,1,2025-08-13 00:28:24,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,17,5e-06,0.5,0.001,57.33,64.31,-6.98,1,2025-08-13 00:28:32,.,5e-06,0.5,0.001,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,14,5e-06,0.5,0.002,57.1,62.75,-5.65,1,2025-08-13 00:28:43,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,113,5e-06,0.4,0.001,78.11,70.2,7.91,1,2025-08-13 00:29:08,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd5e-4,27,5e-06,0.5,0.0005,63.07,67.11,-4.04,0,2025-08-13 00:29:38,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,94,5e-06,0.4,0.002,74.52,69.51,5.01,1,2025-08-13 00:30:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,59,5e-06,0.5,0.0005,62.02,66.99,-4.97,1,2025-08-13 00:30:24,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd1e-3,16,5e-06,0.5,0.001,61.78,65.01,-3.23,0,2025-08-13 00:30:38,.,5e-06,0.5,0.001,False
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,15,5e-06,0.5,0.002,56.24,62.95,-6.71,1,2025-08-13 00:30:45,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,114,5e-06,0.4,0.001,78.4,70.46,7.94,1,2025-08-13 00:31:06,.,5e-06,0.4,0.001,True
lr5e-6_dr0.4_wd2e-3,44,5e-06,0.4,0.002,67.72,68.26,-0.54,0,2025-08-13 00:31:19,.,5e-06,0.4,0.002,False
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,18,5e-06,0.5,0.001,57.55,63.76,-6.21,1,2025-08-13 00:32:11,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,95,5e-06,0.4,0.002,75.35,69.73,5.62,1,2025-08-13 00:32:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,60,5e-06,0.5,0.0005,62.08,66.79,-4.71,1,2025-08-13 00:32:26,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,16,5e-06,0.5,0.002,56.37,63.12,-6.75,1,2025-08-13 00:32:46,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,115,5e-06,0.4,0.001,78.04,70.1,7.94,1,2025-08-13 00:33:05,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd5e-4,28,5e-06,0.5,0.0005,63.74,67.23,-3.5,0,2025-08-13 00:33:19,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,96,5e-06,0.4,0.002,75.51,69.57,5.94,1,2025-08-13 00:34:18,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd1e-3,17,5e-06,0.5,0.001,62.13,66.32,-4.2,0,2025-08-13 00:34:19,.,5e-06,0.5,0.001,False
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,61,5e-06,0.5,0.0005,62.03,66.1,-4.08,1,2025-08-13 00:34:26,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,17,5e-06,0.5,0.002,56.96,62.75,-5.79,1,2025-08-13 00:34:48,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd2e-3,45,5e-06,0.4,0.002,67.82,68.95,-1.13,0,2025-08-13 00:34:59,.,5e-06,0.4,0.002,False
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,116,5e-06,0.4,0.001,78.46,69.98,8.48,1,2025-08-13 00:35:03,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,19,5e-06,0.5,0.001,57.86,63.4,-5.54,1,2025-08-13 00:35:48,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,97,5e-06,0.4,0.002,75.86,70.0,5.87,1,2025-08-13 00:36:17,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,62,5e-06,0.5,0.0005,61.95,66.57,-4.62,1,2025-08-13 00:36:25,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,18,5e-06,0.5,0.002,56.58,63.18,-6.59,1,2025-08-13 00:36:49,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,117,5e-06,0.4,0.001,78.42,70.48,7.94,1,2025-08-13 00:37:01,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd5e-4,29,5e-06,0.5,0.0005,63.39,66.18,-2.79,0,2025-08-13 00:37:02,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.5_wd1e-3,18,5e-06,0.5,0.001,62.47,65.38,-2.91,0,2025-08-13 00:38:03,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,98,5e-06,0.4,0.002,76.39,69.49,6.9,1,2025-08-13 00:38:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,63,5e-06,0.5,0.0005,61.82,67.21,-5.39,1,2025-08-13 00:38:25,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.4_wd2e-3,46,5e-06,0.4,0.002,68.14,68.58,-0.44,0,2025-08-13 00:38:39,.,5e-06,0.4,0.002,False
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,19,5e-06,0.5,0.002,56.1,63.01,-6.91,1,2025-08-13 00:38:51,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,118,5e-06,0.4,0.001,79.45,70.0,9.45,1,2025-08-13 00:39:00,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,20,5e-06,0.5,0.001,57.48,64.45,-6.97,1,2025-08-13 00:39:25,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,99,5e-06,0.4,0.002,76.81,70.08,6.73,1,2025-08-13 00:40:18,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,64,5e-06,0.5,0.0005,62.28,67.62,-5.33,1,2025-08-13 00:40:26,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd5e-4,30,5e-06,0.5,0.0005,64.12,67.37,-3.25,0,2025-08-13 00:40:42,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,20,5e-06,0.5,0.002,56.74,62.93,-6.19,1,2025-08-13 00:40:52,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,119,5e-06,0.4,0.001,78.79,70.2,8.6,1,2025-08-13 00:40:58,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd1e-3,19,5e-06,0.5,0.001,62.56,65.4,-2.83,0,2025-08-13 00:41:44,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,100,5e-06,0.4,0.002,77.99,69.67,8.31,1,2025-08-13 00:42:20,.,5e-06,0.4,0.002,True
lr5e-6_dr0.4_wd2e-3,47,5e-06,0.4,0.002,68.37,69.03,-0.66,0,2025-08-13 00:42:20,.,5e-06,0.4,0.002,False
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,65,5e-06,0.5,0.0005,62.35,67.31,-4.96,1,2025-08-13 00:42:28,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,21,5e-06,0.5,0.002,56.02,63.03,-7.01,1,2025-08-13 00:42:51,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,120,5e-06,0.4,0.001,80.0,70.3,9.7,1,2025-08-13 00:42:56,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,21,5e-06,0.5,0.001,57.8,63.88,-6.08,1,2025-08-13 00:43:03,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,101,5e-06,0.4,0.002,77.84,70.04,7.8,1,2025-08-13 00:44:20,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4,31,5e-06,0.5,0.0005,64.48,68.08,-3.6,0,2025-08-13 00:44:23,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,66,5e-06,0.5,0.0005,63.18,67.78,-4.6,1,2025-08-13 00:44:30,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,22,5e-06,0.5,0.002,56.81,62.47,-5.66,1,2025-08-13 00:44:53,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,121,5e-06,0.4,0.001,79.82,69.94,9.89,1,2025-08-13 00:44:53,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd1e-3,20,5e-06,0.5,0.001,62.23,64.61,-2.38,0,2025-08-13 00:45:26,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd2e-3,48,5e-06,0.4,0.002,68.5,68.36,0.14,0,2025-08-13 00:46:01,.,5e-06,0.4,0.002,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,102,5e-06,0.4,0.002,78.7,69.49,9.21,1,2025-08-13 00:46:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,67,5e-06,0.5,0.0005,63.03,67.72,-4.69,1,2025-08-13 00:46:32,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,22,5e-06,0.5,0.001,57.62,62.83,-5.21,1,2025-08-13 00:46:43,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,122,5e-06,0.4,0.001,80.32,70.12,10.2,1,2025-08-13 00:46:51,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,23,5e-06,0.5,0.002,56.99,62.75,-5.77,1,2025-08-13 00:46:53,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd5e-4,32,5e-06,0.5,0.0005,64.59,67.57,-2.99,0,2025-08-13 00:48:06,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,103,5e-06,0.4,0.002,78.03,69.98,8.06,1,2025-08-13 00:48:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,68,5e-06,0.5,0.0005,63.37,67.96,-4.59,1,2025-08-13 00:48:33,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,123,5e-06,0.4,0.001,80.12,69.75,10.36,1,2025-08-13 00:48:49,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,24,5e-06,0.5,0.002,57.0,63.16,-6.16,1,2025-08-13 00:48:53,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd1e-3,21,5e-06,0.5,0.001,62.07,64.99,-2.92,0,2025-08-13 00:49:08,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd2e-3,49,5e-06,0.4,0.002,68.5,68.06,0.44,0,2025-08-13 00:49:41,.,5e-06,0.4,0.002,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,104,5e-06,0.4,0.002,79.4,70.26,9.14,1,2025-08-13 00:50:18,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,23,5e-06,0.5,0.001,58.0,65.13,-7.13,1,2025-08-13 00:50:20,.,5e-06,0.5,0.001,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,69,5e-06,0.5,0.0005,63.86,67.35,-3.49,1,2025-08-13 00:50:35,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,124,5e-06,0.4,0.001,80.12,70.26,9.86,1,2025-08-13 00:50:47,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,25,5e-06,0.5,0.002,57.77,62.99,-5.22,1,2025-08-13 00:50:56,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd5e-4,33,5e-06,0.5,0.0005,64.58,69.03,-4.44,0,2025-08-13 00:51:46,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,105,5e-06,0.4,0.002,79.38,70.32,9.06,1,2025-08-13 00:52:20,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,70,5e-06,0.5,0.0005,63.39,67.25,-3.86,1,2025-08-13 00:52:36,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,125,5e-06,0.4,0.001,80.44,70.26,10.18,1,2025-08-13 00:52:44,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd1e-3,22,5e-06,0.5,0.001,62.58,63.54,-0.96,0,2025-08-13 00:52:50,.,5e-06,0.5,0.001,False
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,26,5e-06,0.5,0.002,57.38,63.76,-6.38,1,2025-08-13 00:52:57,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd2e-3,50,5e-06,0.4,0.002,68.93,68.68,0.25,0,2025-08-13 00:53:20,.,5e-06,0.4,0.002,False
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,24,5e-06,0.5,0.001,57.8,63.72,-5.92,1,2025-08-13 00:53:59,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,106,5e-06,0.4,0.002,80.0,69.87,10.13,1,2025-08-13 00:54:21,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,71,5e-06,0.5,0.0005,64.0,68.02,-4.02,1,2025-08-13 00:54:36,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,126,5e-06,0.4,0.001,80.25,70.36,9.89,1,2025-08-13 00:54:41,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,27,5e-06,0.5,0.002,57.17,64.23,-7.05,1,2025-08-13 00:54:59,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd5e-4,34,5e-06,0.5,0.0005,64.72,68.02,-3.29,0,2025-08-13 00:55:28,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,107,5e-06,0.4,0.002,80.28,70.24,10.04,1,2025-08-13 00:56:20,.,5e-06,0.4,0.002,True
lr5e-6_dr0.5_wd1e-3,23,5e-06,0.5,0.001,62.84,66.3,-3.47,0,2025-08-13 00:56:32,.,5e-06,0.5,0.001,False
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,72,5e-06,0.5,0.0005,63.77,68.74,-4.98,1,2025-08-13 00:56:39,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,127,5e-06,0.4,0.001,80.62,70.12,10.51,1,2025-08-13 00:56:39,.,5e-06,0.4,0.001,True
lr5e-6_dr0.4_wd2e-3,51,5e-06,0.4,0.002,68.9,68.58,0.32,0,2025-08-13 00:56:59,.,5e-06,0.4,0.002,False
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,28,5e-06,0.5,0.002,57.43,64.45,-7.02,1,2025-08-13 00:57:00,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,25,5e-06,0.5,0.001,58.29,63.9,-5.61,1,2025-08-13 00:57:36,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,108,5e-06,0.4,0.002,80.81,69.75,11.05,1,2025-08-13 00:58:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,128,5e-06,0.4,0.001,80.57,69.98,10.59,1,2025-08-13 00:58:37,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,73,5e-06,0.5,0.0005,64.9,69.07,-4.17,1,2025-08-13 00:58:41,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,29,5e-06,0.5,0.002,57.91,63.34,-5.42,1,2025-08-13 00:59:02,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd5e-4,35,5e-06,0.5,0.0005,65.09,68.64,-3.55,0,2025-08-13 00:59:08,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.5_wd1e-3,24,5e-06,0.5,0.001,62.84,64.75,-1.91,0,2025-08-13 01:00:15,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,109,5e-06,0.4,0.002,80.92,70.32,10.6,1,2025-08-13 01:00:19,.,5e-06,0.4,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,129,5e-06,0.4,0.001,80.29,69.96,10.33,1,2025-08-13 01:00:35,.,5e-06,0.4,0.001,True
lr5e-6_dr0.4_wd2e-3,52,5e-06,0.4,0.002,69.1,69.61,-0.51,0,2025-08-13 01:00:38,.,5e-06,0.4,0.002,False
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,74,5e-06,0.5,0.0005,64.53,68.62,-4.1,1,2025-08-13 01:00:42,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,30,5e-06,0.5,0.002,57.98,64.02,-6.04,1,2025-08-13 01:01:02,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,26,5e-06,0.5,0.001,58.61,64.39,-5.78,1,2025-08-13 01:01:13,.,5e-06,0.5,0.001,True
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,110,5e-06,0.4,0.002,81.66,69.77,11.89,1,2025-08-13 01:02:18,.,5e-06,0.4,0.002,True
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,130,5e-06,0.4,0.001,80.98,70.14,10.84,1,2025-08-13 01:02:33,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,75,5e-06,0.5,0.0005,65.15,68.38,-3.23,1,2025-08-13 01:02:43,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd5e-4,36,5e-06,0.5,0.0005,65.13,68.4,-3.27,0,2025-08-13 01:02:50,.,5e-06,0.5,0.0005,False
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,31,5e-06,0.5,0.002,58.6,64.43,-5.83,1,2025-08-13 01:03:04,.,5e-06,0.5,0.002,True
lr5e-6_dr0.5_wd1e-3,25,5e-06,0.5,0.001,63.22,66.18,-2.97,0,2025-08-13 01:03:57,.,5e-06,0.5,0.001,False
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,111,5e-06,0.4,0.002,81.6,69.85,11.74,1,2025-08-13 01:04:17,.,5e-06,0.4,0.002,True
lr5e-6_dr0.4_wd2e-3,53,5e-06,0.4,0.002,69.19,69.13,0.06,0,2025-08-13 01:04:20,.,5e-06,0.4,0.002,False
lr5e-6_dr0.4_wd1e-3_focal_focal_focal,131,5e-06,0.4,0.001,81.08,69.69,11.39,1,2025-08-13 01:04:30,.,5e-06,0.4,0.001,True
lr5e-6_dr0.5_wd5e-4_focal_focal_focal,76,5e-06,0.5,0.0005,65.17,68.02,-2.85,1,2025-08-13 01:04:43,.,5e-06,0.5,0.0005,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,27,5e-06,0.5,0.001,58.63,64.16,-5.54,1,2025-08-13 01:04:50,.,5e-06,0.5,0.001,True
lr5e-6_dr0.5_wd2e-3_focal_focal_focal,32,5e-06,0.5,0.002,58.54,65.09,-6.55,1,2025-08-13 01:05:06,.,5e-06,0.5,0.002,True
lr5e-6_dr0.4_wd2e-3_focal_focal_focal,112,5e-06,0.4,0.002,81.85,69.57,12.28,1,2025-08-13 01:06:16,.,5e-06,0.4,0.002,True
