,id_,pre_id,post_id,dist_to_post_syn_soma,dist_to_pre_syn_soma,size,center_position,synapses_depth_in_post,synapses_depth_in_pre,compartment_in_post_syn_soma,compartment_in_pre_syn_soma,pre_clf_type,pre_cell_type,pre_m_type,post_clf_type,post_cell_type,post_mtype_type
152,416630771,864691135575613214,864691136209988284,109.0557261352539,434.65903045654295,7724,[334954. 126624.  23910.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
153,233766432,864691136906794862,864691135855571246,60.08298150634766,230.21833959960935,5020,[216646. 229738.  25982.],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-a,E,6P-IT,L6short-b
154,345189506,864691135307456070,864691135349105367,26.269691864013677,281.8479456100464,6256,[289748. 100114.  24708.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2a
155,368212815,864691136484256556,864691136334842547,89.9287233581543,392.6578366775512,10288,[75604.5 53340.    664.7],-1.0,-1.0,3.0,3.0,E,23P,L3a,I,MC,DTC
156,22058803,864691135724807851,864691136009372846,34.49957275390625,233.1983744812012,1640,[23878.5   42716.      445.375],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
157,453148604,864691137054798454,864691136042166102,80.24236405944825,345.7793071098328,16128,[353165. 160919.  19492.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,5P-IT,L4a
158,96247684,864691136051493363,864691136307143063,50.717743041992186,180.35954795837404,1636,[141599. 169876.  27082.],-1.0,-1.0,3.0,2.0,E,4P,L4b,I,BC,PTC
159,362713738,864691136004885706,864691136488221458,45.23531646728516,133.017693359375,6452,[299796. 142472.  19228.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L3b
160,249479904,864691135578098949,864691135213743672,139.39079696655273,113.11379318237304,3952,[220006. 104904.  24925.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2c
161,392457634,864691136311785021,864691136010929827,88.32615529632568,169.14258879089354,1412,[79372.5   30052.      463.075],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L2c
162,180357694,864691135509890057,864691135948150625,502.4411582717896,1012.7670450630188,5528,[47777.5  31873.5    548.65],-1.0,-1.0,3.0,2.0,E,6P-IT,L5ET,E,6P-CT,L6tall-b
163,182972086,864691135338808038,864691135396580129,131.78390588378906,784.1369675674439,4176,[188432. 178402.  22129.],-1.0,-1.0,3.0,2.0,E,23P,L2c,I,BC,PTC
164,314384800,864691136370997640,864691135865637340,130.64370355224608,196.7767745666504,21164,[267856. 186304.  24454.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,6P-IT,L6short-a
165,229581456,864691135359998040,864691137197877569,18.43742236328125,292.7124362640381,1024,[219454. 106936.  22115.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2b
166,421465180,864691136952373983,864691137020479598,227.59308862304687,226.29649960327149,1440,[83357.5 49143.5   563.5],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,6P-IT,L6tall-c
167,299234779,864691135338608358,864691135429586736,86.03196138000489,33.021111755371095,4332,[258139. 149871.  19487.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,23P,L3b
168,129091828,864691135890167433,864691136273625278,232.60725590515136,362.816542892456,20064,[159346. 152218.  23528.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4c,E,5P-ET,L5ET
169,325870771,864691136907657582,864691135517732490,85.22551959228515,70.29056506347656,5172,[68729.25 35096.5    392.  ],-1.0,-1.0,3.0,3.0,E,4P,L4b,I,BC,PTC
170,412455557,864691136965986254,864691137020295790,12.8945703125,128.91890686035157,5628,[328100. 154612.  22308.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L5a
171,427445614,864691137020676974,864691135718417556,19.05375,423.4783939361572,8704,[337908. 145336.  27273.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
172,96396725,864691135210795200,864691135992485825,90.29684158325196,50.886091064453126,5980,[140416. 152234.  24969.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,4P,L4a
173,419045094,864691135590856715,864691135865884805,161.95668073272705,150.1769794921875,2084,[332252. 179024.  17872.],-1.0,-1.0,3.0,2.0,I,BC,DTC,I,BC,PTC
174,392898072,864691135736296084,864691135469090898,95.04524670410156,75.57956875610351,3080,[78890.  37958.5   586.1],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,BC,PTC
175,332314427,864691136663603934,864691136286560963,55.48643310546875,250.41659356689453,1496,[279048. 194810.  19629.],-1.0,-1.0,3.0,2.0,E,5P-ET,L5ET,E,6P-CT,L6tall-a
176,136837457,864691136389963536,864691136210699964,191.2807619934082,242.6406633529663,2872,[40992.5 29367.5   634.2],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,BC,PTC
177,455023941,864691136038175384,864691135368060921,33.860408203125,140.1535895385742,9860,[88069.5   58396.5     451.725],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-c,E,6P-IT,L6tall-c
178,239760281,864691135927655124,864691136009167020,59.38556994628906,270.1347122039795,3772,[56172.    27325.5     587.675],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2b
179,351082888,864691135800747874,864691135616677481,68.11939343261719,64.09228869628906,248,[73383.5 39743.5   392.5],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,5P-IT,L4b
180,133872763,864691136296728603,864691135730582457,37.92311273193359,240.89270387268067,3564,[161855. 170059.  27069.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4c
181,427879861,864691135560857057,864691135781263696,57.216744384765626,403.19758966064455,15728,[84247.  49281.    639.8],-1.0,-1.0,3.0,3.0,E,23P,L3a,I,BC,DTC
182,313682702,864691135685095607,864691136866259822,51.825755004882815,293.09561083984374,3704,[268516. 211766.  23186.],-1.0,-1.0,3.0,2.0,E,5P-NP,L5NP,E,5P-ET,L5ET
183,67942892,864691135616575849,864691135614897867,124.87723138427734,143.59651501464845,544,[30765.5   55765.      488.875],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,E,5P-IT,L5a
184,278004958,864691136084393324,864691136312603709,68.21878112792969,308.7247547607422,688,[62026.   56471.     434.25],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6tall-a
185,204128484,864691135867451926,864691135953759240,244.20468516540527,252.74427081298828,28160,[201784. 200423.  24187.],-1.0,-1.0,3.0,3.0,E,5P-IT,L4c,E,6P-IT,L6tall-c
186,91561779,864691136812696691,864691135012916118,136.9975713195801,354.2257831687927,1324,[135126. 195554.  17766.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,5P-ET,L5ET
187,67696586,864691136662437598,864691136334156467,40.02491607666016,340.1659691314697,8352,[125588. 187605.  22318.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5b
188,351704640,864691135417069754,864691136907704942,74.79611840820313,161.410964553833,32172,[292098. 130958.  19243.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
189,126836218,864691135937350709,864691136926204746,181.6883437805176,166.29472605895995,1336,[39382.   47649.     385.15],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,E,6P-CT,L6tall-a
190,245820155,864691135118759901,864691134886151674,64.10329650878906,598.8348172302246,2720,[224670. 172050.  24913.],-1.0,-1.0,3.0,2.0,E,23P,L3a,I,BC,PTC
191,490391594,864691136578537236,864691135786250436,232.4451278381348,248.68783895874023,1096,[378044. 160976.  24117.],-1.0,-1.0,3.0,3.0,I,MC,DTC,E,6P-IT,L6short-a
192,26613473,864691136238652476,864691136724612605,174.62282864379884,758.7027380561829,1560,[24759.    26031.5     538.875],-1.0,-1.0,3.0,2.0,E,6P-IT,L5b,E,23P,L3a
193,94967652,864691135293183926,864691135749084201,103.25237924194336,386.0010278625488,8112,[35542.   52511.     446.15],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,5P-ET,L5ET
194,387107547,864691136274755597,864691135576000030,154.90391497802733,366.17333335876464,20308,[314712. 162992.  18587.],-1.0,-1.0,3.0,2.0,I,MC,PTC,I,BPC,ITC
195,123301421,864691135661637872,864691135568895622,12.281240234375,209.99299195861815,3292,[158261. 130282.  21399.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
196,144867463,864691135065983044,864691135772455675,250.32836457824703,203.4118446044922,2584,[42102.5   49997.      469.875],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,6P-IT,L6short-b
197,429731596,864691135517531786,864691136423780399,418.8006842956543,355.3525592041016,52632,[339488. 101710.  20677.],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,5P-ET,L5ET
198,97111766,864691135776750176,864691136912674545,14.456164306640623,163.82981329345702,5180,[141790. 169061.  23348.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
199,247977953,864691135927639764,864691135746106760,42.4597177734375,147.08764700317383,2604,[229597. 144602.  16690.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L3b
200,378423754,864691136662440670,864691135585046648,103.63129666137696,426.4550770568848,4708,[76966.25 27543.     523.65],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
201,260523543,864691135213619328,864691136444513411,104.84304580688476,237.80097708129884,4924,[58319.5  54538.     414.75],-1.0,-1.0,3.0,2.0,E,5P-NP,L5NP,E,6P-IT,L6tall-b
202,119530066,864691135919729584,864691136118949912,50.831701416015626,75.0103109741211,5760,[153658. 168156.  26304.],-1.0,-1.0,3.0,3.0,E,4P,L4b,E,5P-IT,L5a
203,359014056,864691135954637320,864691135454908522,22.529501953125,165.95713381958006,4048,[294886. 167474.  26938.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,5P-IT,L5a
204,360399393,864691135772422395,864691135526670066,49.60836758422852,143.5230285949707,18080,[294868. 220976.  23016.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-a,I,BC,PTC
205,81766087,864691136025061177,864691136040465918,132.32823583984376,450.8595640258789,2448,[33361.    31608.5     597.375],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2a
206,37591681,864691135874283150,864691136194915404,410.8266369132996,61.84718621826172,548,[106892. 139219.  25131.],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,6P-CT,L6tall-a
207,385683524,864691135866086021,864691136952851679,103.04517919921877,138.03902032470702,3360,[78572.  32503.    621.6],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
208,317758083,864691136787172462,864691135864829566,467.25381858062747,346.3810067214966,2084,[270042.  82740.  26794.],-1.0,-1.0,3.0,3.0,E,23P,L2a,E,4P,L4a
209,284776216,864691136911099502,864691136021408504,9.929794921875,256.52303826904296,7436,[63299.25  30408.      547.975],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
210,206890414,864691135716476954,864691135468558732,14.154078125,272.3545958557129,5688,[208210. 193720.  22743.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5b
211,435770722,864691135082085111,864691135545417256,195.17488665771484,124.39201651000975,356,[340472. 164768.  25724.],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,BC,PTC
212,220542436,864691135856796718,864691135491572327,79.60087716674805,290.10696963500976,8348,[53955.5   43073.5     522.225],-1.0,-1.0,3.0,3.0,E,5P-IT,L4b,E,4P,L4a
213,332977488,864691135660487664,864691135909789353,73.64931823730468,185.9838186187744,2140,[278080. 141994.  21926.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
214,82336526,864691135545320232,864691135565073687,140.05465927124024,308.881517539978,6520,[30518.5  53368.5    619.05],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,E,5P-ET,L5ET
215,267683673,864691136084393324,864691136041526614,65.47864624023437,236.514577041626,1824,[59235.5   61013.      532.475],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-CT,L6tall-a
216,182106785,864691135594738731,864691135502853557,120.1789014892578,133.90303857421875,10628,[188478. 164180.  19204.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,4P,L4a
217,479704231,864691135590292747,864691135781849936,141.44187899780275,436.9304595909119,5548,[371536. 168432.  24775.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-ET,L5ET
218,450600242,864691135494693008,864691135841792227,10.1143857421875,206.0079267654419,13952,[355670. 149018.  18766.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
219,238460967,864691135976823363,864691135698624021,142.93397622680664,323.39988389587404,3408,[223054. 179470.  27278.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-IT,L5ET
220,348340873,864691136903590578,864691135464289093,120.8619794921875,534.0668784179687,8364,[286425. 205978.  21967.],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,5P-IT,L5ET
221,373233467,864691135952917539,864691136005816778,92.73460131835938,226.9795545730591,5888,[75683.5  35228.     679.05],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4a
222,277407153,864691135503246773,864691136116700068,78.84718022918702,254.2566196746826,10452,[247688. 210823.  19527.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L6tall-a
223,266074335,864691136903020210,864691135565538583,27.859117309570312,97.19278036499024,1656,[59667.   43475.     667.25],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4a
224,391130462,864691135213726848,864691136310670426,186.6874773788452,634.9544142456054,216,[316173.  87487.  21280.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,23P,L3a
225,375692492,864691135940635046,864691135977047107,0.0,180.4667343902588,1600,[75870.  57237.5   655.3],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-CT,L6tall-b
226,383604470,864691136537323426,864691136296675867,25.637269653320317,228.87825833129884,5952,[310708. 143434.  20268.],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,4P,L4b
227,255253361,864691135809928140,864691135645366255,119.1022117919922,329.3250587158203,20852,[58587.    45090.      656.275],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,5P-ET,L5ET
228,464731791,864691136020260088,864691135491593447,40.28783978271484,625.3992412567138,2472,[89961.75 39946.25   593.85],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
229,197251506,864691135572061477,864691136990435477,201.64732318115236,205.5259651489258,5412,[199793. 201650.  19496.],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-c,I,BC,PTC
230,68764351,864691135645389551,864691135816249935,109.08285247802736,162.12549839782716,10340,[31245.5   58785.5     418.575],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-b,E,6P-CT,L6tall-a
231,114158569,864691136195284556,864691135940342273,448.0707718811035,519.8628073577881,4140,[38634.5   26251.      543.525],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-ET,L5ET
232,36339105,864691135772473339,864691136008486572,73.84670164489746,59.170754531860354,5080,[104396. 262930.  20391.],-1.0,-1.0,3.0,2.0,E,6P-IT,L6short-b,E,6P-IT,L6tall-a
233,397598624,864691135491031143,864691135275939813,125.19366995239258,369.46060900878905,7288,[79756.5 38179.5   681.9],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,I,MC,DTC
234,75870953,864691135582405741,864691135155502692,126.44970037841796,296.8913670425415,18996,[130260. 220456.  17755.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,6P-IT,L6short-a
235,204385412,864691136926400842,864691136329896938,120.90867700195312,180.23229379272465,11260,[50474.    55092.      461.425],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-a,E,6P-CT,L6tall-a
236,378569104,864691135408641737,864691135940847270,105.81711224365236,366.1209959640503,2392,[310406. 138268.  19665.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4c,E,23P,L3b
237,329122368,864691135273221393,864691135926014222,65.46636579895019,166.85830198669433,1500,[69994.5   37851.      556.775],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4b
238,158262389,864691136775185774,864691135375080521,55.18039324951172,205.34876306152344,10880,[44555.   47871.     609.45],-1.0,-1.0,3.0,2.0,E,5P-IT,L4c,E,5P-IT,L5b
239,304353211,864691136672632455,864691135754465741,176.22044940185546,534.8815294494628,7140,[263725. 211141.  24652.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,MC,ITC
240,137373767,864691135851826119,864691136579103764,87.25458111572266,574.9687147979737,5792,[41766.75 59305.25   584.95],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
241,273538345,864691136267377140,864691135585498488,63.76507366943359,227.74219876098635,1244,[244102. 213484.  23835.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4c,E,6P-CT,L6tall-a
242,373561677,864691136090104119,864691135464714565,57.82697802734375,210.3525177764893,29416,[304978. 186054.  24026.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,5P-ET,L5ET
243,267730025,864691135867636502,864691135526318171,10.7310693359375,275.1207013549805,8000,[244722. 114004.  25624.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2a
244,409023592,864691135654447554,864691136488258578,135.0612843017578,483.7731685256958,6004,[81215.  47846.    655.4],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
245,203655013,864691135719430705,864691135275893477,76.4465892791748,539.560735458374,1820,[50597.5 50458.5   659.3],-1.0,-1.0,3.0,3.0,E,23P,L2a,E,5P-ET,L5ET
246,228404079,864691136023807289,864691135273270801,70.19873950195313,156.20794939422606,1480,[54888.   28945.5    429.85],-1.0,-1.0,3.0,2.0,I,NGC,DTC,E,23P,L2a
247,140903027,864691135576625182,864691135374470088,24.28194738769531,410.4323737792969,4468,[165702. 183388.  20490.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4c
248,284468697,864691135975478083,864691135544410920,29.46877978515625,186.9412607574463,3840,[252370. 111604.  22855.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2a
249,307050998,864691135975478127,864691135841922019,127.62126708984376,155.13918270874024,1472,[267444.  95290.  19525.],-1.0,-1.0,3.0,3.0,E,23P,L2a,E,23P,L2c
250,349462092,864691135468554124,864691135502555997,154.7057440185547,95.12527304077148,3376,[292655. 134583.  18246.],-1.0,-1.0,3.0,2.0,I,NGC,STC,E,5P-IT,L5b
251,170195140,864691135279453345,864691134965193247,106.7557823486328,569.4965646629333,9632,[45758.5   61976.5     610.525],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-a,E,6P-CT,L6tall-b
252,348872907,864691135272206865,864691135941582196,108.7023544921875,479.54360268878935,1416,[73434.5 21597.5   665.1],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,23P,L2a
253,214644649,864691135234490713,864691135013527030,140.87957279968262,209.0007189025879,1672,[210738. 144112.  21199.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
254,229388989,864691135874038926,864691136418828695,51.95784185791016,352.4451764526367,9484,[54118.5 36466.    542.5],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,23P,L3b
255,248290216,864691135479404742,864691135429382448,101.20258673095704,503.84943392944336,10408,[229956. 203364.  17617.],-1.0,-1.0,3.0,2.0,E,5P-NP,L5NP,E,5P-ET,L5ET
256,112407537,864691134884789754,864691136724141309,61.72318664550781,152.7912448120117,6860,[147216. 167236.  22518.],-1.0,-1.0,3.0,3.0,E,23P,L3b,E,4P,L4b
257,192437812,864691135991826369,864691136911638513,43.3553851928711,240.66456518554688,6696,[49350.5   48498.5     622.825],-1.0,-1.0,3.0,2.0,E,23P,L2c,I,BC,DTC
258,243860210,864691136974911772,864691136663072734,57.61728671264648,129.49976232910157,2292,[228320. 146746.  27401.],-1.0,-1.0,3.0,3.0,E,23P,L3a,E,4P,L4b
259,385605915,864691136723388925,864691134940025955,24.3201068725586,252.9322643890381,11112,[78133.75 45819.5    618.15],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
260,138220733,864691136953264095,864691135851886023,35.4678681640625,305.7900946044922,4288,[41072.   34704.5    613.35],-1.0,-1.0,3.0,2.0,E,23P,L3a,I,BC,PTC
261,247535210,864691136912015089,864691136741517916,43.05075886535644,464.6839523849487,16244,[230358. 133370.  24745.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4b,E,23P,L3b
262,324640768,864691135725475243,864691135292893366,100.18809530639648,357.3164366912842,9056,[276454. 123940.  18612.],-1.0,-1.0,3.0,3.0,E,23P,L3a,I,MC,DTC
263,286589990,864691136021300728,864691135777175213,41.418392578125,669.8934897003173,2516,[63279.    48156.5     656.275],-1.0,-1.0,3.0,2.0,E,23P,L3b,I,MC,DTC
264,68690316,864691135495167632,864691136274212542,93.09870100402831,222.65905346679688,4948,[124392. 219332.  20470.],-1.0,-1.0,3.0,3.0,E,6P-IT,L4c,I,BC,PTC
265,437886428,864691136042166102,864691135644675311,62.298387084960936,147.5619855957031,7080,[86087.25 40211.     377.3 ],-1.0,-1.0,3.0,3.0,E,5P-IT,L4a,I,BC,PTC
266,245436889,864691135501569858,864691135874561166,100.09218655395507,245.42335580444336,1824,[227714. 226270.  24283.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6short-a
267,406611638,864691136578650900,864691136194197224,60.390208053588864,412.2669225616455,1016,[324610. 193132.  21508.],-1.0,-1.0,3.0,3.0,E,23P,L2a,I,MC,DTC
268,201580194,864691136100014453,864691135755427794,0.0,336.4074525756836,6308,[50121.5 58232.    437.7],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6short-a
269,300492668,864691135013905302,864691136881594990,25.48658215332032,366.3974157438278,2476,[64406.    44782.      600.425],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5b
270,448017868,864691136371510920,864691136925981258,261.2829906845093,478.217985370636,2064,[347946. 195726.  23655.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BPC,DTC
271,419813388,864691135517335507,864691135123807271,132.97743283081056,549.4065813903809,3676,[83702.  46075.5   497.4],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
272,194155575,864691135975702127,864691135407923401,47.964383972167965,334.34233865356447,2660,[49096.    25946.5     628.875],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
273,126381568,864691135737876612,864691135975484783,25.112372314453125,145.28968619537355,3988,[157578. 158622.  25206.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L3b
274,199194206,864691135577788933,864691136134844555,12.845283447265626,553.5219594879151,1960,[203324. 160570.  27094.],-1.0,-1.0,3.0,2.0,E,4P,L3a,E,4P,L4b
275,136947028,864691136966995662,864691135355809487,92.45636233520509,346.378796295166,4128,[167024. 102490.  17086.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2a
276,385914794,864691136039927038,864691137197825857,131.01379544067382,100.15313095092772,18844,[314349. 169605.  26013.],-1.0,-1.0,3.0,3.0,I,MC,DTC,E,5P-IT,L5a
277,283234270,864691135947011876,864691136603126225,136.8750237121582,297.37408963012695,4880,[252160.  97734.  23506.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
278,451974131,864691136123708198,864691136273641485,65.84673742675781,93.80141258239746,17596,[353218. 195384.  16905.],-1.0,-1.0,3.0,3.0,E,5P-IT,L6tall-a,E,5P-IT,L5b
279,296347993,864691135989817088,864691135441472328,67.1876537475586,541.4679672241211,14760,[258720. 183936.  25571.],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,5P-IT,L5a
