run_name,epoch,train_acc,val_acc,overfitting_gap,cnn_depth,examples_per_epoch,val_e_acc,val_i_acc,e_i_gap,learning_rate,timestamp,cm_e_correct,cm_e_incorrect,cm_i_correct,cm_i_incorrect
2dcnn_mc_d3_e10000,64,70.10,66.99,3.11,3,10000,75.83,58.15,17.68,0.000003,2025-08-22 16:40:55,1879,599,1441,1037
2dcnn_mc_d3_e5000,59,69.66,65.21,4.45,3,5000,70.38,60.05,10.33,0.000003,2025-08-22 16:40:56,1744,734,1488,990
2dcnn_mc_d5_e20000,25,90.44,59.69,30.75,5,20000,36.16,83.21,-47.05,0.000006,2025-08-22 16:40:59,896,1582,2062,416
2dcnn_mc_d3_e10000,65,69.91,67.45,2.46,3,10000,74.13,60.77,13.36,0.000003,2025-08-22 16:41:29,1837,641,1506,972
2dcnn_mc_d1_e5000,60,61.94,61.16,0.78,1,5000,60.90,61.42,-0.52,0.000003,2025-08-22 16:41:30,1509,969,1522,956
2dcnn_mc_d1_e10000,41,61.06,61.72,-0.66,1,10000,68.12,55.33,12.79,0.000004,2025-08-22 16:41:34,1688,790,1371,1107
2dcnn_mc_d3_e5000,60,69.50,65.29,4.21,3,5000,67.07,63.52,3.55,0.000003,2025-08-22 16:41:35,1662,816,1574,904
2dcnn_mc_d3_e20000,40,68.92,67.03,1.89,3,20000,64.53,69.53,-5.00,0.000004,2025-08-22 16:41:36,1599,879,1723,755
2dcnn_mc_d5_e20000,26,91.28,61.16,30.13,5,20000,85.71,36.60,49.11,0.000006,2025-08-22 16:41:54,2124,354,907,1571
2dcnn_mc_d3_e10000,66,70.11,66.69,3.42,3,10000,81.96,51.41,30.55,0.000003,2025-08-22 16:42:03,2031,447,1274,1204
2dcnn_mc_d1_e5000,61,61.70,61.32,0.38,1,5000,59.81,62.83,-3.03,0.000003,2025-08-22 16:42:09,1482,996,1557,921
2dcnn_mc_d3_e5000,61,69.58,65.92,3.66,3,5000,69.21,62.63,6.58,0.000003,2025-08-22 16:42:13,1715,763,1552,926
2dcnn_mc_d1_e20000,26,61.23,62.67,-1.45,1,20000,70.58,54.76,15.82,0.000006,2025-08-22 16:42:21,1749,729,1357,1121
2dcnn_mc_d1_e10000,42,61.19,61.86,-0.67,1,10000,69.21,54.52,14.69,0.000004,2025-08-22 16:42:30,1715,763,1351,1127
2dcnn_mc_d3_e20000,41,69.37,67.31,2.06,3,20000,69.57,65.05,4.52,0.000004,2025-08-22 16:42:31,1724,754,1612,866
2dcnn_mc_d3_e10000,67,69.90,67.23,2.67,3,10000,71.51,62.95,8.56,0.000003,2025-08-22 16:42:37,1772,706,1560,918
2dcnn_mc_d1_e5000,62,61.48,61.18,0.30,1,5000,59.04,63.32,-4.28,0.000003,2025-08-22 16:42:47,1463,1015,1569,909
2dcnn_mc_d5_e20000,27,92.06,61.52,30.53,5,20000,86.84,36.20,50.65,0.000006,2025-08-22 16:42:50,2152,326,897,1581
2dcnn_mc_d3_e5000,62,69.62,66.02,3.60,3,5000,71.07,60.98,10.09,0.000003,2025-08-22 16:42:52,1761,717,1511,967
2dcnn_mc_d3_e10000,68,69.98,66.91,3.07,3,10000,75.42,58.39,17.03,0.000003,2025-08-22 16:43:11,1869,609,1447,1031
2dcnn_mc_d3_e20000,42,69.55,67.33,2.21,3,20000,69.94,64.73,5.21,0.000004,2025-08-22 16:43:25,1733,745,1604,874
2dcnn_mc_d1_e5000,63,61.16,61.16,0.00,1,5000,58.47,63.84,-5.37,0.000003,2025-08-22 16:43:26,1449,1029,1582,896
2dcnn_mc_d1_e10000,43,61.81,61.44,0.37,1,10000,70.82,52.06,18.77,0.000004,2025-08-22 16:43:27,1755,723,1290,1188
2dcnn_mc_d3_e5000,63,69.56,65.60,3.96,3,5000,75.67,55.53,20.14,0.000003,2025-08-22 16:43:30,1875,603,1376,1102
2dcnn_mc_d3_e10000,69,70.02,66.57,3.45,3,10000,81.40,51.74,29.66,0.000002,2025-08-22 16:43:45,2017,461,1282,1196
2dcnn_mc_d5_e20000,28,92.60,63.80,28.80,5,20000,69.33,58.27,11.06,0.000006,2025-08-22 16:43:46,1718,760,1444,1034
2dcnn_mc_d1_e20000,27,61.87,62.51,-0.65,1,20000,66.34,58.68,7.67,0.000006,2025-08-22 16:43:52,1644,834,1454,1024
2dcnn_mc_d1_e5000,64,60.70,60.84,-0.14,1,5000,59.48,62.19,-2.70,0.000003,2025-08-22 16:44:05,1474,1004,1541,937
2dcnn_mc_d3_e5000,64,69.04,65.84,3.20,3,5000,72.20,59.48,12.71,0.000003,2025-08-22 16:44:09,1789,689,1474,1004
2dcnn_mc_d3_e10000,70,70.21,66.93,3.28,3,10000,78.85,55.00,23.85,0.000002,2025-08-22 16:44:19,1954,524,1363,1115
2dcnn_mc_d3_e20000,43,69.43,67.23,2.20,3,20000,76.07,58.39,17.68,0.000004,2025-08-22 16:44:20,1885,593,1447,1031
2dcnn_mc_d1_e10000,44,61.60,61.74,-0.14,1,10000,69.53,53.95,15.58,0.000004,2025-08-22 16:44:24,1723,755,1337,1141
2dcnn_mc_d5_e20000,29,93.27,63.90,29.36,5,20000,69.81,57.99,11.82,0.000006,2025-08-22 16:44:41,1730,748,1437,1041
2dcnn_mc_d1_e5000,65,61.60,61.22,0.38,1,5000,58.96,63.48,-4.52,0.000003,2025-08-22 16:44:44,1461,1017,1573,905
2dcnn_mc_d3_e5000,65,70.70,66.12,4.58,3,5000,73.16,59.08,14.08,0.000003,2025-08-22 16:44:48,1813,665,1464,1014
2dcnn_mc_d3_e10000,71,70.16,66.97,3.19,3,10000,72.80,61.14,11.66,0.000002,2025-08-22 16:44:52,1804,674,1515,963
2dcnn_mc_d3_e20000,44,69.45,67.57,1.88,3,20000,81.64,53.51,28.13,0.000004,2025-08-22 16:45:15,2023,455,1326,1152
2dcnn_mc_d1_e10000,45,61.30,61.86,-0.56,1,10000,70.38,53.35,17.03,0.000004,2025-08-22 16:45:20,1744,734,1322,1156
2dcnn_mc_d1_e5000,66,61.92,61.12,0.80,1,5000,59.28,62.95,-3.67,0.000003,2025-08-22 16:45:22,1469,1009,1560,918
2dcnn_mc_d1_e20000,28,61.54,62.55,-1.01,1,20000,72.24,52.87,19.37,0.000006,2025-08-22 16:45:23,1790,688,1310,1168
2dcnn_mc_d3_e10000,72,69.94,67.25,2.69,3,10000,73.77,60.73,13.03,0.000002,2025-08-22 16:45:26,1828,650,1505,973
2dcnn_mc_d3_e5000,66,69.82,66.46,3.36,3,5000,73.45,59.48,13.96,0.000003,2025-08-22 16:45:27,1820,658,1474,1004
2dcnn_mc_d5_e20000,30,93.91,64.04,29.87,5,20000,66.30,61.78,4.52,0.000005,2025-08-22 16:45:37,1643,835,1531,947
2dcnn_mc_d3_e10000,73,69.94,66.97,2.97,3,10000,83.41,50.52,32.89,0.000002,2025-08-22 16:46:00,2067,411,1252,1226
2dcnn_mc_d1_e5000,67,60.16,61.18,-1.02,1,5000,60.09,62.27,-2.18,0.000003,2025-08-22 16:46:01,1489,989,1543,935
2dcnn_mc_d3_e5000,67,70.30,65.68,4.62,3,5000,68.97,62.39,6.58,0.000003,2025-08-22 16:46:06,1709,769,1546,932
2dcnn_mc_d3_e20000,45,69.39,66.89,2.51,3,20000,68.97,64.81,4.16,0.000004,2025-08-22 16:46:09,1709,769,1606,872
2dcnn_mc_d1_e10000,46,62.24,61.46,0.78,1,10000,67.55,55.37,12.19,0.000004,2025-08-22 16:46:17,1674,804,1372,1106
2dcnn_mc_d5_e20000,31,94.19,63.03,31.15,5,20000,76.92,49.15,27.76,0.000005,2025-08-22 16:46:32,1906,572,1218,1260
2dcnn_mc_d3_e10000,74,71.07,67.01,4.06,3,10000,73.00,61.02,11.99,0.000002,2025-08-22 16:46:34,1809,669,1512,966
2dcnn_mc_d1_e5000,68,62.36,61.32,1.04,1,5000,63.12,59.52,3.59,0.000003,2025-08-22 16:46:40,1564,914,1475,1003
2dcnn_mc_d3_e5000,68,70.06,66.02,4.04,3,5000,70.98,61.06,9.93,0.000003,2025-08-22 16:46:45,1759,719,1513,965
2dcnn_mc_d1_e20000,29,61.70,62.71,-1.01,1,20000,69.49,55.93,13.56,0.000006,2025-08-22 16:46:54,1722,756,1386,1092
2dcnn_mc_d3_e20000,46,69.58,67.84,1.74,3,20000,71.19,64.49,6.70,0.000004,2025-08-22 16:47:04,1764,714,1598,880
2dcnn_mc_d3_e10000,75,70.43,66.87,3.56,3,10000,77.20,56.54,20.66,0.000002,2025-08-22 16:47:08,1913,565,1401,1077
2dcnn_mc_d1_e10000,47,61.32,61.52,-0.20,1,10000,66.87,56.17,10.69,0.000004,2025-08-22 16:47:14,1657,821,1392,1086
2dcnn_mc_d1_e5000,69,60.94,61.14,-0.20,1,5000,60.53,61.74,-1.21,0.000002,2025-08-22 16:47:19,1500,978,1530,948
2dcnn_mc_d3_e5000,69,70.76,66.22,4.54,3,5000,67.96,64.49,3.47,0.000002,2025-08-22 16:47:24,1684,794,1598,880
2dcnn_mc_d3_e10000,76,70.16,67.25,2.91,3,10000,74.54,59.97,14.57,0.000002,2025-08-22 16:47:40,1847,631,1486,992
2dcnn_mc_d3_e20000,47,69.73,66.42,3.31,3,20000,60.82,72.03,-11.22,0.000004,2025-08-22 16:47:54,1507,971,1785,693
2dcnn_mc_d1_e5000,70,62.12,61.38,0.74,1,5000,63.08,59.69,3.39,0.000002,2025-08-22 16:47:58,1563,915,1479,999
2dcnn_mc_d3_e5000,70,69.84,65.70,4.14,3,5000,66.59,64.81,1.78,0.000002,2025-08-22 16:48:02,1650,828,1606,872
2dcnn_mc_d3_e10000,77,70.50,66.18,4.32,3,10000,62.71,69.65,-6.94,0.000002,2025-08-22 16:48:09,1554,924,1726,752
2dcnn_mc_d1_e10000,48,61.55,61.60,-0.05,1,10000,66.42,56.78,9.64,0.000004,2025-08-22 16:48:10,1646,832,1407,1071
2dcnn_mc_d1_e20000,30,62.16,62.53,-0.38,1,20000,70.98,54.08,16.91,0.000005,2025-08-22 16:48:25,1759,719,1340,1138
2dcnn_mc_d1_e5000,71,61.64,61.46,0.18,1,5000,61.86,61.06,0.81,0.000002,2025-08-22 16:48:36,1533,945,1513,965
2dcnn_mc_d3_e10000,78,70.15,66.75,3.40,3,10000,77.93,55.57,22.36,0.000002,2025-08-22 16:48:39,1931,547,1377,1101
2dcnn_mc_d3_e5000,71,70.10,64.61,5.49,3,5000,58.39,70.82,-12.43,0.000002,2025-08-22 16:48:40,1447,1031,1755,723
2dcnn_mc_d3_e20000,48,69.78,67.90,1.88,3,20000,71.55,64.25,7.30,0.000004,2025-08-22 16:48:41,1773,705,1592,886
2dcnn_mc_d1_e10000,49,61.64,61.42,0.22,1,10000,64.77,58.07,6.70,0.000004,2025-08-22 16:49:07,1605,873,1439,1039
2dcnn_mc_d3_e10000,79,70.61,66.30,4.31,3,10000,72.11,60.49,11.62,0.000002,2025-08-22 16:49:08,1787,691,1499,979
2dcnn_mc_d1_e5000,72,61.46,61.12,0.34,1,5000,60.94,61.30,-0.36,0.000002,2025-08-22 16:49:15,1510,968,1519,959
2dcnn_mc_d3_e5000,72,70.64,65.27,5.37,3,5000,63.32,67.23,-3.91,0.000002,2025-08-22 16:49:19,1569,909,1666,812
2dcnn_mc_d3_e20000,49,69.97,67.43,2.54,3,20000,74.09,60.77,13.32,0.000004,2025-08-22 16:49:28,1836,642,1506,972
2dcnn_mc_d1_e5000,73,61.78,61.32,0.46,1,5000,62.59,60.05,2.54,0.000002,2025-08-22 16:49:54,1551,927,1488,990
2dcnn_mc_d1_e20000,31,61.96,62.41,-0.45,1,20000,67.88,56.94,10.94,0.000005,2025-08-22 16:49:56,1682,796,1411,1067
2dcnn_mc_d3_e5000,73,70.54,66.00,4.54,3,5000,66.79,65.21,1.57,0.000002,2025-08-22 16:49:58,1655,823,1616,862
2dcnn_mc_d1_e10000,50,61.57,61.62,-0.05,1,10000,68.81,54.44,14.37,0.000004,2025-08-22 16:50:04,1705,773,1349,1129
2dcnn_mc_d3_e20000,50,69.90,66.18,3.72,3,20000,88.38,43.99,44.39,0.000004,2025-08-22 16:50:11,2190,288,1090,1388
2dcnn_mc_d1_e5000,74,61.20,60.98,0.22,1,5000,59.77,62.19,-2.42,0.000002,2025-08-22 16:50:32,1481,997,1541,937
2dcnn_mc_d3_e5000,74,69.72,65.58,4.14,3,5000,77.40,53.75,23.65,0.000002,2025-08-22 16:50:37,1918,560,1332,1146
2dcnn_mc_d3_e20000,51,69.92,65.60,4.32,3,20000,53.47,77.72,-24.25,0.000004,2025-08-22 16:50:53,1325,1153,1926,552
2dcnn_mc_d1_e10000,51,61.89,61.54,0.35,1,10000,70.74,52.34,18.40,0.000004,2025-08-22 16:51:00,1753,725,1297,1181
2dcnn_mc_d1_e5000,75,61.10,61.00,0.10,1,5000,58.03,63.96,-5.93,0.000002,2025-08-22 16:51:11,1438,1040,1585,893
2dcnn_mc_d3_e5000,75,71.58,65.48,6.10,3,5000,65.29,65.66,-0.36,0.000002,2025-08-22 16:51:15,1618,860,1627,851
2dcnn_mc_d1_e20000,32,61.46,62.43,-0.97,1,20000,68.32,56.54,11.78,0.000005,2025-08-22 16:51:27,1693,785,1401,1077
2dcnn_mc_d3_e20000,52,70.47,68.10,2.38,3,20000,81.96,54.24,27.72,0.000003,2025-08-22 16:51:35,2031,447,1344,1134
2dcnn_mc_d1_e5000,76,61.86,61.10,0.76,1,5000,59.89,62.31,-2.42,0.000002,2025-08-22 16:51:50,1484,994,1544,934
2dcnn_mc_d3_e5000,76,70.50,66.30,4.20,3,5000,72.64,59.97,12.67,0.000002,2025-08-22 16:51:54,1800,678,1486,992
2dcnn_mc_d1_e10000,52,61.87,61.74,0.13,1,10000,68.64,54.84,13.80,0.000003,2025-08-22 16:51:57,1701,777,1359,1119
2dcnn_mc_d3_e20000,53,70.48,67.35,3.13,3,20000,81.96,52.74,29.22,0.000003,2025-08-22 16:52:17,2031,447,1307,1171
2dcnn_mc_d1_e5000,77,61.28,61.28,0.00,1,5000,60.53,62.03,-1.49,0.000002,2025-08-22 16:52:28,1500,978,1537,941
2dcnn_mc_d3_e5000,77,70.54,66.06,4.48,3,5000,67.15,64.97,2.18,0.000002,2025-08-22 16:52:33,1664,814,1610,868
2dcnn_mc_d1_e10000,53,61.31,61.40,-0.09,1,10000,65.50,57.30,8.19,0.000003,2025-08-22 16:52:54,1623,855,1420,1058
2dcnn_mc_d1_e20000,33,62.17,62.75,-0.58,1,20000,70.26,55.25,15.01,0.000005,2025-08-22 16:52:58,1741,737,1369,1109
2dcnn_mc_d3_e20000,54,70.44,68.26,2.18,3,20000,75.59,60.94,14.65,0.000003,2025-08-22 16:52:59,1873,605,1510,968
2dcnn_mc_d1_e5000,78,61.02,61.66,-0.64,1,5000,65.25,58.07,7.18,0.000002,2025-08-22 16:53:07,1617,861,1439,1039
2dcnn_mc_d3_e5000,78,71.30,65.46,5.84,3,5000,67.27,63.64,3.63,0.000002,2025-08-22 16:53:11,1667,811,1577,901
2dcnn_mc_d3_e20000,55,70.58,66.93,3.66,3,20000,62.19,71.67,-9.48,0.000003,2025-08-22 16:53:41,1541,937,1776,702
2dcnn_mc_d1_e5000,79,61.92,61.28,0.64,1,5000,64.69,57.87,6.82,0.000002,2025-08-22 16:53:46,1603,875,1434,1044
2dcnn_mc_d1_e10000,54,61.85,61.82,0.03,1,10000,70.58,53.07,17.51,0.000003,2025-08-22 16:53:50,1749,729,1315,1163
2dcnn_mc_d3_e5000,79,70.04,65.38,4.66,3,5000,73.61,57.14,16.46,0.000002,2025-08-22 16:53:50,1824,654,1416,1062
2dcnn_mc_d3_e20000,56,70.40,67.88,2.52,3,20000,70.58,65.17,5.41,0.000003,2025-08-22 16:54:23,1749,729,1615,863
2dcnn_mc_d1_e5000,80,61.54,61.04,0.50,1,5000,60.05,62.03,-1.98,0.000002,2025-08-22 16:54:24,1488,990,1537,941
2dcnn_mc_d1_e20000,34,61.64,62.93,-1.29,1,20000,71.11,54.76,16.34,0.000005,2025-08-22 16:54:29,1762,716,1357,1121
2dcnn_mc_d3_e5000,80,69.72,65.82,3.90,3,5000,71.47,60.17,11.30,0.000002,2025-08-22 16:54:30,1771,707,1491,987
2dcnn_mc_d1_e10000,55,61.26,61.66,-0.40,1,10000,67.92,55.41,12.51,0.000003,2025-08-22 16:54:47,1683,795,1373,1105
2dcnn_mc_d1_e5000,81,62.28,61.36,0.92,1,5000,59.04,63.68,-4.64,0.000002,2025-08-22 16:55:03,1463,1015,1578,900
2dcnn_mc_d3_e20000,57,70.55,67.76,2.79,3,20000,71.23,64.29,6.94,0.000003,2025-08-22 16:55:04,1765,713,1593,885
2dcnn_mc_d1_e5000,82,61.60,61.12,0.48,1,5000,59.52,62.71,-3.19,0.000002,2025-08-22 16:55:41,1475,1003,1554,924
2dcnn_mc_d1_e10000,56,61.32,61.86,-0.54,1,10000,65.54,58.19,7.34,0.000003,2025-08-22 16:55:43,1624,854,1442,1036
2dcnn_mc_d3_e20000,58,70.26,68.66,1.60,3,20000,80.39,56.94,23.45,0.000003,2025-08-22 16:55:46,1992,486,1411,1067
2dcnn_mc_d1_e20000,35,61.98,62.81,-0.83,1,20000,66.59,59.04,7.55,0.000005,2025-08-22 16:55:58,1650,828,1463,1015
2dcnn_mc_d1_e5000,83,61.64,61.12,0.52,1,5000,61.18,61.06,0.12,0.000002,2025-08-22 16:56:18,1516,962,1513,965
2dcnn_mc_d3_e20000,59,70.52,67.92,2.60,3,20000,67.11,68.72,-1.61,0.000003,2025-08-22 16:56:28,1663,815,1703,775
2dcnn_mc_d1_e5000,84,61.42,61.68,-0.26,1,5000,63.80,59.56,4.24,0.000002,2025-08-22 16:56:55,1581,897,1476,1002
2dcnn_mc_d3_e20000,60,70.82,68.20,2.62,3,20000,69.81,66.59,3.23,0.000003,2025-08-22 16:57:09,1730,748,1650,828
2dcnn_mc_d1_e20000,36,62.12,62.29,-0.16,1,20000,68.89,55.69,13.20,0.000005,2025-08-22 16:57:24,1707,771,1380,1098
2dcnn_mc_d1_e5000,85,61.48,61.54,-0.06,1,5000,65.58,57.51,8.07,0.000002,2025-08-22 16:57:31,1625,853,1425,1053
2dcnn_mc_d3_e20000,61,70.53,67.90,2.64,3,20000,71.83,63.96,7.87,0.000003,2025-08-22 16:57:51,1780,698,1585,893
2dcnn_mc_d1_e5000,86,61.86,61.18,0.68,1,5000,59.81,62.55,-2.74,0.000002,2025-08-22 16:58:07,1482,996,1550,928
2dcnn_mc_d3_e20000,62,70.92,68.30,2.61,3,20000,76.23,60.37,15.86,0.000003,2025-08-22 16:58:32,1889,589,1496,982
2dcnn_mc_d1_e5000,87,61.12,61.42,-0.30,1,5000,63.03,59.81,3.23,0.000002,2025-08-22 16:58:43,1562,916,1482,996
2dcnn_mc_d1_e20000,37,62.08,62.67,-0.59,1,20000,69.85,55.49,14.37,0.000005,2025-08-22 16:58:48,1731,747,1375,1103
2dcnn_mc_d3_e20000,63,70.70,65.88,4.82,3,20000,89.87,41.89,47.98,0.000003,2025-08-22 16:59:14,2227,251,1038,1440
2dcnn_mc_d1_e5000,88,61.88,61.28,0.60,1,5000,59.04,63.52,-4.48,0.000002,2025-08-22 16:59:19,1463,1015,1574,904
2dcnn_mc_d1_e5000,89,60.88,61.12,-0.24,1,5000,61.86,60.37,1.49,0.000002,2025-08-22 16:59:55,1533,945,1496,982
2dcnn_mc_d3_e20000,64,70.94,66.95,3.99,3,20000,88.10,45.80,42.29,0.000003,2025-08-22 16:59:55,2183,295,1135,1343
2dcnn_mc_d1_e20000,38,62.03,62.51,-0.48,1,20000,68.32,56.70,11.62,0.000005,2025-08-22 17:00:13,1693,785,1405,1073
2dcnn_mc_d1_e5000,90,61.80,61.54,0.26,1,5000,58.19,64.89,-6.70,0.000002,2025-08-22 17:00:31,1442,1036,1608,870
2dcnn_mc_d3_e20000,65,70.92,67.92,3.01,3,20000,69.94,65.90,4.04,0.000003,2025-08-22 17:00:36,1733,745,1633,845
2dcnn_mc_d1_e5000,91,61.80,61.36,0.44,1,5000,62.55,60.17,2.38,0.000002,2025-08-22 17:01:07,1550,928,1491,987
2dcnn_mc_d3_e20000,66,71.17,67.47,3.70,3,20000,67.07,67.88,-0.81,0.000003,2025-08-22 17:01:18,1662,816,1682,796
2dcnn_mc_d1_e20000,39,62.45,62.73,-0.28,1,20000,70.42,55.04,15.38,0.000005,2025-08-22 17:01:37,1745,733,1364,1114
2dcnn_mc_d1_e5000,92,62.02,61.54,0.48,1,5000,61.54,61.54,0.00,0.000002,2025-08-22 17:01:43,1525,953,1525,953
2dcnn_mc_d3_e20000,67,71.28,68.08,3.21,3,20000,74.94,61.22,13.72,0.000003,2025-08-22 17:02:00,1857,621,1517,961
2dcnn_mc_d1_e5000,93,62.28,61.22,1.06,1,5000,62.91,59.52,3.39,0.000002,2025-08-22 17:02:19,1559,919,1475,1003
2dcnn_mc_d3_e20000,68,71.23,68.40,2.83,3,20000,73.53,63.28,10.25,0.000003,2025-08-22 17:02:41,1822,656,1568,910
2dcnn_mc_d1_e5000,94,62.68,61.28,1.40,1,5000,62.63,59.93,2.70,0.000001,2025-08-22 17:02:55,1552,926,1485,993
2dcnn_mc_d1_e20000,40,62.03,62.61,-0.58,1,20000,69.45,55.77,13.68,0.000004,2025-08-22 17:03:01,1721,757,1382,1096
2dcnn_mc_d3_e20000,69,71.11,66.79,4.33,3,20000,87.37,46.21,41.16,0.000002,2025-08-22 17:03:23,2165,313,1145,1333
2dcnn_mc_d1_e5000,95,62.02,61.58,0.44,1,5000,65.82,57.34,8.47,0.000001,2025-08-22 17:03:31,1631,847,1421,1057
2dcnn_mc_d3_e20000,70,71.39,68.24,3.15,3,20000,83.09,53.39,29.70,0.000002,2025-08-22 17:04:04,2059,419,1323,1155
2dcnn_mc_d1_e5000,96,62.16,61.66,0.50,1,5000,62.55,60.77,1.78,0.000001,2025-08-22 17:04:07,1550,928,1506,972
2dcnn_mc_d1_e20000,41,62.08,62.49,-0.41,1,20000,67.96,57.02,10.94,0.000004,2025-08-22 17:04:26,1684,794,1413,1065
2dcnn_mc_d1_e5000,97,61.26,61.72,-0.46,1,5000,64.97,58.47,6.50,0.000001,2025-08-22 17:04:43,1610,868,1449,1029
2dcnn_mc_d3_e20000,71,71.03,68.08,2.95,3,20000,71.35,64.81,6.54,0.000002,2025-08-22 17:04:45,1768,710,1606,872
2dcnn_mc_d1_e5000,98,61.70,61.20,0.50,1,5000,57.06,65.33,-8.27,0.000001,2025-08-22 17:05:20,1414,1064,1619,859
2dcnn_mc_d3_e20000,72,71.38,67.41,3.96,3,20000,69.45,65.38,4.08,0.000002,2025-08-22 17:05:27,1721,757,1620,858
2dcnn_mc_d1_e20000,42,61.72,62.65,-0.94,1,20000,68.36,56.94,11.42,0.000004,2025-08-22 17:05:50,1694,784,1411,1067
2dcnn_mc_d1_e5000,99,61.66,61.20,0.46,1,5000,62.95,59.44,3.51,0.000001,2025-08-22 17:05:55,1560,918,1473,1005
2dcnn_mc_d1_e5000,100,61.22,61.38,-0.16,1,5000,62.75,60.01,2.74,0.000001,2025-08-22 17:06:31,1555,923,1487,991
2dcnn_mc_d1_e5000,101,61.26,61.14,0.12,1,5000,60.73,61.54,-0.81,0.000001,2025-08-22 17:07:08,1505,973,1525,953
2dcnn_mc_d1_e20000,43,62.03,62.73,-0.70,1,20000,67.84,57.63,10.21,0.000004,2025-08-22 17:07:14,1681,797,1428,1050
2dcnn_mc_d1_e5000,102,61.52,61.86,-0.34,1,5000,63.96,59.77,4.20,0.000001,2025-08-22 17:07:43,1585,893,1481,997
2dcnn_mc_d1_e5000,103,62.32,61.30,1.02,1,5000,60.25,62.35,-2.10,0.000001,2025-08-22 17:08:19,1493,985,1545,933
2dcnn_mc_d1_e20000,44,62.21,62.93,-0.72,1,20000,70.86,55.00,15.86,0.000004,2025-08-22 17:08:38,1756,722,1363,1115
2dcnn_mc_d1_e5000,104,61.82,61.32,0.50,1,5000,61.18,61.46,-0.28,0.000001,2025-08-22 17:08:56,1516,962,1523,955
2dcnn_mc_d1_e5000,105,62.06,61.30,0.76,1,5000,60.61,61.99,-1.37,0.000001,2025-08-22 17:09:32,1502,976,1536,942
2dcnn_mc_d1_e20000,45,62.30,62.81,-0.51,1,20000,69.33,56.30,13.03,0.000004,2025-08-22 17:10:02,1718,760,1395,1083
2dcnn_mc_d1_e5000,106,62.02,61.40,0.62,1,5000,62.87,59.93,2.95,0.000001,2025-08-22 17:10:07,1558,920,1485,993
2dcnn_mc_d1_e5000,107,61.90,61.36,0.54,1,5000,61.58,61.14,0.44,0.000001,2025-08-22 17:10:44,1526,952,1515,963
2dcnn_mc_d1_e5000,108,61.48,61.16,0.32,1,5000,61.82,60.49,1.33,0.000001,2025-08-22 17:11:20,1532,946,1499,979
2dcnn_mc_d1_e20000,46,62.30,62.89,-0.60,1,20000,70.38,55.41,14.97,0.000004,2025-08-22 17:11:26,1744,734,1373,1105
